file,category,bpm,key,duration_sec,release_score,mix_score,master_score,arrangement_score,peak_db,rms_db,dynamic_range_db,clipping,low_end_total,mid_total,top_total,sub,bass_808,mud,low_mids,mids_melody,harsh_zone,highs,air,brightness,drum_activity,onset_density,top_problem,stem_vocal_to_beat_db,stem_bass_to_vocal_db,stem_melody_presence_score
Lil Tony - Finally Made It.wav,Lil Tony,162.26,D Minor,130.03,81,81,81,81,0.0,-6.01,6.01,True,31.34,42.53,26.13,16.65,14.69,14.35,14.03,14.15,13.58,13.9,12.23,Medium,High,5.96,Clipping detected: 20351 samples are near/over the limit.,,,
Lil Tony - First Stain.wav,Lil Tony,148.03,D Minor,128.48,83,86,86,75,0.0,-7.41,7.41,True,31.81,43.52,24.67,17.02,14.79,14.63,14.71,14.17,13.71,13.08,11.59,Medium,High,3.72,Clipping detected: 415 samples are near/over the limit.,,,
Lil Tony - Fly Nigga Freestyle.wav,Lil Tony,168.75,F Minor,127.92,87,92,92,75,-0.19,-12.08,11.89,False,32.28,41.89,25.83,17.53,14.75,14.57,13.87,13.45,13.05,13.33,12.49,Medium,High,5.74,Mud range is elevated around 250-500 Hz.,,,
Lil Tony - GENIE !.wav,Lil Tony,143.01,F Minor,121.75,83,86,86,75,0.0,-12.56,12.56,True,30.99,42.41,26.59,15.71,15.29,14.25,14.06,14.1,13.56,13.78,12.81,Medium,High,8.04,Clipping detected: 383 samples are near/over the limit.,,,
Lil Tony - GET MONEY FOREVER.wav,Lil Tony,144.23,D# Minor,220.37,83,86,86,75,0.0,-10.88,10.88,True,31.38,42.63,25.99,16.08,15.3,13.66,14.36,14.61,14.09,13.8,12.18,Medium,High,3.86,Clipping detected: 171 samples are near/over the limit.,,,
Lil Tony - Get Nasty.wav,Lil Tony,156.25,D# Minor,99.45,80,86,86,65,-0.0,-8.05,8.05,True,31.53,42.14,26.34,16.82,14.7,14.04,14.01,14.09,13.68,14.14,12.2,Medium,High,6.37,Clipping detected: 675 samples are near/over the limit.,,,
Lil Tony - Get Thru Da Race.wav,Lil Tony,148.03,D# Major,142.71,83,86,86,75,-0.0,-10.3,10.3,True,31.77,43.06,25.17,16.66,15.11,14.52,14.56,13.98,13.38,13.15,12.03,Medium,High,6.75,Clipping detected: 171 samples are near/over the limit.,,,
Lil Tony - Ghilly Suit.wav,Lil Tony,156.25,D# Minor,97.85,80,86,86,65,-0.04,-8.09,8.05,True,31.27,42.78,25.95,16.73,14.55,14.21,14.45,14.12,13.47,13.51,12.44,Medium,High,7.83,Clipping detected: 6 samples are near/over the limit.,,,
Lil Tony - God Butt Dialed My Buddy.wav,Lil Tony,145.47,C Major,109.78,79,81,81,75,0.0,-8.09,8.1,True,30.73,43.53,25.74,16.07,14.66,14.66,14.55,14.33,13.61,13.58,12.15,Medium,High,3.83,Clipping detected: 17761 samples are near/over the limit.,,,
Lil Tony - Grandma Proud.wav,Lil Tony,153.41,C# Minor,124.76,83,86,86,75,0.0,-8.87,8.87,True,32.0,41.31,26.69,16.6,15.4,13.29,13.98,14.03,13.61,13.74,12.95,Medium,High,8.19,Clipping detected: 4482 samples are near/over the limit.,,,
Lil Tony - Grippin On Yo Hips.wav,Lil Tony,140.62,C Major,150.91,84,86,86,81,-0.0,-15.29,15.29,True,30.15,44.73,25.12,15.1,15.05,15.05,15.09,14.58,13.34,13.21,11.91,Medium,High,3.29,Clipping detected: 121 samples are near/over the limit.,,,
Lil Tony - G’s On It.wav,Lil Tony,165.44,C# Minor,131.39,84,86,86,81,-0.01,-13.98,13.97,True,30.76,42.53,26.71,15.37,15.39,14.09,14.57,13.87,13.53,13.94,12.76,Medium,High,5.88,Clipping detected: 2 samples are near/over the limit.,,,
Lil Tony - Hot Fries.wav,Lil Tony,143.01,D Minor,150.91,82,86,84,75,-5.48,-16.13,10.65,False,31.63,41.86,26.51,17.86,13.78,13.2,13.53,15.13,14.84,14.32,12.19,Medium,High,5.57,Mud range is elevated around 250-500 Hz.,,,
Lil Tony - Hot Shit Inna Benz.wav,Lil Tony,153.41,D# Minor,125.06,84,86,86,81,0.0,-8.34,8.34,True,30.16,42.86,26.97,15.55,14.62,14.4,14.12,14.34,13.92,14.17,12.8,High,High,4.89,Clipping detected: 897 samples are near/over the limit.,,,
Lil Tony - I Do It Better.wav,Lil Tony,156.25,A Minor,104.72,83,86,86,75,0.0,-10.88,10.88,True,32.14,44.67,23.19,16.57,15.56,15.11,14.92,14.65,13.99,12.61,10.58,Low,High,7.32,Clipping detected: 1465 samples are near/over the limit.,,,
Lil Tony - I Will Be The Greatest.wav,Lil Tony,162.26,F# Minor,119.14,83,86,86,75,-0.0,-11.03,11.03,True,31.25,44.32,24.42,16.62,14.63,14.74,14.67,14.91,14.18,13.05,11.38,Medium,High,5.02,Clipping detected: 29 samples are near/over the limit.,,,
Lil Tony - I.D.F.W.N.wav,Lil Tony,148.03,E Major,156.92,83,86,86,75,0.0,-9.85,9.85,True,30.85,42.97,26.19,15.57,15.27,14.72,14.1,14.14,13.68,13.74,12.45,Medium,High,4.44,Clipping detected: 3974 samples are near/over the limit.,,,
Lil Tony - Im gone be there.wav,Lil Tony,172.19,F# Major,189.95,84,86,86,81,0.0,-8.59,8.59,True,31.88,42.8,25.32,16.65,15.23,14.39,14.43,13.99,12.87,13.34,11.98,Medium,High,5.09,Clipping detected: 137 samples are near/over the limit.,,,
