file,category,bpm,key,duration_sec,release_score,mix_score,master_score,arrangement_score,peak_db,rms_db,dynamic_range_db,clipping,low_end_total,mid_total,top_total,sub,bass_808,mud,low_mids,mids_melody,harsh_zone,highs,air,brightness,drum_activity,onset_density,top_problem,stem_vocal_to_beat_db,stem_bass_to_vocal_db,stem_melody_presence_score
OsamaSon - Inferno.wav,Osamason,144.23,A# Minor / Try C Minor,144.72,79,81,81,75,0.0,-7.33,7.33,True,30.34,43.22,26.43,15.62,14.73,14.17,14.53,14.53,13.95,13.65,12.78,High,Low,1.21,Clipping detected: 37903 samples are near/over the limit.,,,
OsamaSon - Insta.wav,Osamason,163.04,F Minor / Try C Minor,152.58,84,86,86,81,-0.0,-9.79,9.79,True,31.15,43.75,25.1,16.42,14.73,14.16,14.92,14.67,13.94,13.44,11.66,Medium,High,3.13,Clipping detected: 2454 samples are near/over the limit.,,,
OsamaSon - Its A Party.wav,Osamason,168.75,D# Minor / Try E Minor,136.35,79,81,81,75,-0.0,-6.06,6.06,True,30.78,42.83,26.39,16.39,14.39,14.15,14.48,14.21,13.72,13.72,12.67,High,High,3.73,Clipping detected: 63626 samples are near/over the limit.,,,
OsamaSon - Jumpout.wav,Osamason,150.67,A Major / Try D Major,102.03,87,92,92,75,-0.26,-9.64,9.38,False,31.02,42.94,26.04,16.52,14.5,13.75,14.58,14.61,13.87,13.85,12.19,Medium,High,3.99,Mud range is elevated around 250-500 Hz.,,,
OsamaSon - Just Score It.wav,Osamason,144.23,C# Minor / Try F Minor,107.88,68,65,65,75,0.0,-4.25,4.25,True,32.29,41.64,26.08,16.95,15.33,14.03,13.72,13.89,13.5,13.5,12.57,Medium,High,4.48,Clipping detected: 47230 samples are near/over the limit.,,,
OsamaSon - Kills.wav,Osamason,140.62,E Minor / Try D Minor,248.38,71,69,69,76,0.0,-7.66,7.67,True,32.23,41.93,25.84,16.58,15.66,13.84,14.16,13.93,13.33,13.57,12.27,Medium,High,4.75,Clipping detected: 142358 samples are near/over the limit.,,,
OsamaSon - Kome Thru.wav,Osamason,150.67,D# Minor / Try G# Minor,140.55,60,53,53,75,0.03,-4.27,4.3,True,32.38,41.56,26.07,16.45,15.92,14.0,13.76,13.79,13.38,13.66,12.41,Medium,High,4.85,Clipping detected: 317870 samples are near/over the limit.,,,
OsamaSon - Kutta.wav,Osamason,148.03,D Minor / Try D# Minor,142.95,79,81,81,75,-0.0,-6.62,6.62,True,31.51,42.22,26.27,16.2,15.31,13.8,14.28,14.13,13.53,13.67,12.6,Medium,High,3.11,Clipping detected: 25122 samples are near/over the limit.,,,
OsamaSon - Lambtruck.wav,Osamason,162.26,D# Minor / Try F# Minor,106.33,84,86,86,81,0.0,-9.58,9.58,True,30.95,41.87,27.18,16.55,14.39,13.84,13.98,14.06,13.7,13.85,13.33,High,High,5.49,Clipping detected: 215 samples are near/over the limit.,,,
OsamaSon - Leh Go.wav,Osamason,144.23,C# Minor / Try C Minor,105.71,69,65,65,79,0.0,-5.83,5.83,True,31.34,41.94,26.71,16.8,14.54,13.69,14.22,14.03,13.55,13.94,12.77,Medium,Medium,2.27,Clipping detected: 26706 samples are near/over the limit.,,,
OsamaSon - Lil O.wav,Osamason,160.71,C# Minor / Try F# Minor,132.03,60,53,53,75,0.0,-4.22,4.22,True,31.64,41.69,26.67,16.88,14.76,13.94,14.07,13.69,13.21,13.77,12.9,High,High,8.36,Clipping detected: 197528 samples are near/over the limit.,,,
OsamaSon - Maag Dump.wav,Osamason,145.47,E Minor / Try C# Minor,157.86,80,81,81,79,0.0,-6.32,6.32,True,30.27,42.37,27.36,15.7,14.57,13.91,14.15,14.31,13.87,14.13,13.23,High,Medium,2.44,Clipping detected: 15336 samples are near/over the limit.,,,
OsamaSon - Made Sum Plans.wav,Osamason,152.03,D# Minor / Try G# Minor,127.14,84,86,86,79,0.0,-10.24,10.24,True,30.03,43.61,26.36,16.12,13.91,14.29,14.54,14.78,13.96,13.92,12.44,Medium,Medium,1.75,Clipping detected: 955 samples are near/over the limit.,,,
OsamaSon - Me When.wav,Osamason,144.23,C Minor / Try C# Minor,119.57,60,53,53,75,0.0,-4.77,4.77,True,31.99,41.62,26.39,17.21,14.77,13.48,14.13,14.01,13.27,13.57,12.82,Medium,High,4.16,Clipping detected: 177486 samples are near/over the limit.,,,
OsamaSon - Mufasa.wav,Osamason,148.03,C# Minor / Try C Minor,106.58,68,65,65,75,-0.0,-4.25,4.25,True,32.19,41.64,26.17,17.42,14.77,13.43,14.04,14.17,13.68,13.87,12.31,Medium,High,5.02,Clipping detected: 36798 samples are near/over the limit.,,,
OsamaSon - Need It.wav,Osamason,156.25,D Minor / Try C Minor,97.07,76,81,81,65,0.0,-6.99,6.99,True,31.66,41.81,26.54,16.52,15.14,13.46,14.3,14.05,13.41,13.65,12.89,High,High,5.05,Clipping detected: 6281 samples are near/over the limit.,,,
OsamaSon - New Tune.wav,Osamason,165.44,F Minor / Try A Minor,113.92,83,86,86,75,-0.0,-10.39,10.39,True,30.64,42.84,26.53,14.92,15.72,14.43,14.39,14.01,13.44,13.35,13.18,High,High,6.0,Clipping detected: 174 samples are near/over the limit.,,,
OsamaSon - Nothing.wav,Osamason,152.03,D Major / Try F# Minor,129.6,68,65,65,75,0.0,-5.11,5.11,True,32.21,41.75,26.05,17.38,14.83,13.85,14.02,13.88,13.25,13.21,12.84,Medium,High,7.08,Clipping detected: 56252 samples are near/over the limit.,,,
OsamaSon - Pipeup.wav,Osamason,154.11,D Minor,99.78,58,53,53,71,0.0,-4.6,4.6,True,31.26,41.98,26.77,16.91,14.35,13.65,14.26,14.07,13.52,14.1,12.66,Medium,High,5.41,Clipping detected: 108315 samples are near/over the limit.,,,
OsamaSon - Pop.wav,Osamason,160.71,C# Minor,109.85,81,81,81,81,0.0,-7.5,7.5,True,31.36,42.79,25.85,16.86,14.49,14.07,14.59,14.13,13.26,13.6,12.25,Medium,High,3.08,Clipping detected: 5991 samples are near/over the limit.,,,
OsamaSon - Ref.wav,Osamason,150.67,E Minor / Try F Minor,89.8,80,86,86,65,0.0,-8.0,8.0,True,30.43,43.54,26.03,16.16,14.27,14.13,14.69,14.72,13.78,13.24,12.79,Medium,High,4.48,Clipping detected: 4106 samples are near/over the limit.,,,
OsamaSon - Rehhab.wav,Osamason,152.03,C# Minor / Try F# Minor,113.92,83,86,86,75,0.0,-8.11,8.11,True,31.76,42.72,25.52,16.85,14.91,14.24,14.47,14.01,13.17,13.37,12.16,Medium,High,4.49,Clipping detected: 1660 samples are near/over the limit.,,,
